	iso	lang_name	bible_name	bible_id	population	country	video_date	audio_date	text_date	
	kap	Bezhta	2005 Institute for Bible Translation, Moscow	KAPIBT	6100	Russia	NULL	2022-02-08	NULL
	wnu	Usan	2001 Wycliffe Bible Translators, Inc.	WNUPNG	1400	Papua New Guinea	NULL,NULL	2019-10-18	
	djr	Djambarrpuyngu	2008 Edition	DJRBSA	2760	Australia	NULL,NULL	2018-09-24	
	kbp	Kabiyè	1995 Bible Society of Togo	KBPABT	700000	Togo	NULL	2022-03-01	2018-03-22	
	urw	Sop	2007 Pioneer Bible Translators	URWPBT	2250	Papua New Guinea	NULL,NULL	2018-04-04	
	spa	Spanish	1569 Sagradas Escrituras	SPNSEV	29900000	Spain	NULL,NULL	2018-04-04	
	cul	Kulina	Missão Novas Tribos do Brasil, 2021	CULMNT	3500	Brazil	NULL	2022-06-13	NULL
	big	Biangai	1985 Wycliffe Bible Translators, Inc.	BIGWBT	1400	Papua New Guinea	NULL,NULL	2020-06-16	
	kin	Rwanda	Common Language Version	KINDPI	6490000	Rwanda	NULL	2022-01-26	NULL
	eng	English	New Living Translation® - her.BIBLE (women’s voices)	ENGNLH	58200000	United States	NULL	2022-05-02	NULL
	bmu	Burum-Mindik	The Bible Society of Papua New Guinea	BMUPNG	9000	Papua New Guinea	NULL	2021-05-04	2022-04-05	
	bax	Bamun	1988 Bible Society of Cameroon	BAXFUL	215000	Cameroon	NULL	2021-04-23	NULL
	uhn	Damal	1992 DF	UHNLAI	14000	Indonesia	NULL	2022-03-02	NULL
	for	Fore	1974 New York Bible Society	FORBSV	17000	Papua New Guinea	NULL,NULL	2018-04-04	
	aps	Arop-Sissano	WBT Version	APSWBT	1150	Papua New Guinea	NULL	2021-04-22	NULL
	snc	Sinaugoro	1995 Wycliffe Bible Translators, Inc.	SNCPNG	18000	Papua New Guinea	NULL,NULL	2018-04-13	
	vie	Vietnamese	Ban Dich 2011	VIEBDV	65800000	Vietnam	NULL,NULL	2020-09-10	
	pbu	Pashto, Northern	Revised Yousafzai Pashto Bible 2020	PBUPAKO	9590000	Pakistan	NULL	2022-01-03	NULL
	mgc	Morokodo	2010 Edition	MGCPBT	50000	South Sudan	NULL,NULL	2018-04-04	
	las	Lama (Togo)	1993 Wycliffe Bible Translators Inc.	LAMABT	117000	Togo	NULL	2022-03-01	2022-04-06	
	old	Kimochi	1998 Bible Society of Tanzania	OLDBST	597000	Tanzania	NULL	2022-03-01	2018-04-04	
	kmh	Kalam (Minimib)	2008 Wycliffe Bible Translators, Inc.	AAHWBT	NULL	Papua New Guinea	NULL,NULL	2020-01-15	
	gdr	Wipi	2001 Wycliffe Bible Translators, Inc.	GDRPNG	3500	Papua New Guinea	NULL,NULL	2018-04-13	
	lsi	Lacid	Lacid Common Language Bible	LSIBSM	30000	Myanmar (Burma)	NULL	2022-03-01	2018-03-22	
	tat	Tatar	2001 Institute for Bible Translation, Moscow	TATIBT	4280000	Russia	NULL	2022-03-02	2018-03-22	
	yss	Yessan-Mayo Yawu	The New Testament in Yessan-Mayo Yawu - 1996	YS1YWV	NULL	Papua New Guinea	NULL,NULL	2019-10-17	
	srm	Saramaccan	1998 Wycliffe Bible Translators, Inc.	SRMWBT	23000	Suriname	NULL	2022-03-02	2018-03-22	
	nbq	Nggem	2003, 2004, 2007, 2008, 2013 Tim Penterjemah Bahasa Nggem (The Nggem Translation Team)	NBQNTT	4400	Indonesia	NULL,NULL	2018-04-04	
	tuv	Turkana	2002 Bible Society of Kenya (DPI Audio)	TUVDPI	989000	Kenya	NULL	2022-02-10	NULL
	nym	Kinyamwezi	 United Bible Societies, 1951	NYMBST	980000	Tanzania	NULL	2022-03-01	NULL
	pui	Puinave	2018 Asociación Civil, Capacitación Lingüística, Antropológica y Alfabetización Nativa (CLAN)	PUILAN	2000	Colombia	NULL	2021-10-29	NULL
	chf	Chontal, Tabasco	1977 1977 Wycliffe Bible Translators, Inc.	CHFTBL	36500	Mexico	NULL	2021-05-24	2018-05-16	
	jae	Yabem	1980 Bible Society of Papua New Guinea	JAEYHB	2080	Papua New Guinea	NULL,NULL	2018-05-16	
	tur	Turkish	Yeni Antlaşma 1987, 1994	TURNVS	46300000	Russia	NULL	2022-02-10	2018-04-04	
	crk	Cree, Western	Kanāci Kihci Masinhikan	CRKWCV	160	Canada	NULL	2021-05-30	2021-02-22	
	hio	Tsoa	Spoken Worldwide Edition	HIOSWW	3000	Botswana	NULL	2022-01-26	NULL
	raw	Rvwang	2009 Rawang Bible Committee	RAWBIB	62000	Myanmar (Burma)	NULL	2022-02-09	2018-04-04	
	tcc	Datooga	2002 Bible Society of Tanzania	TCCBST	87800	Tanzania	NULL	2022-03-02	2018-04-04	
	quc	Quiche	Catholic (Biblia Latinoamericana)	QUCBLA	2330000	Guatemala	NULL	2022-03-02	2018-04-04	
	fmu	Gaita Koitor	Wycliffe India	FMUWBT	400000	India	NULL	2022-03-02	2022-04-05	
	stp	Tepehuan de Durango	2008 The Bible League	STPOTS	10600	Mexico	NULL	2018-02-13	NULL
	fuh	Fulfulde, Western Niger	Wycliffe Bible Translators Inc. et SIM Niger, 2018	FUHWBT	450000	Niger	NULL	2022-04-11	2022-04-05	
	kog	Kogi	Wycliffe Bible Translators, Inc.	KOGWBT	9910	Colombia	NULL	2022-02-09	2018-04-04	
	khg	Tibetan, Kham	New Tibetan Version (Modern Literary)	KHGNTV	1380000	China	NULL	2021-11-01	2020-06-11	
	grc	Greek-Ancient	Ecumenical Patriarchal Text 1904	ELLAPE	0	Greece	NULL	2022-02-08	2018-03-22	
	khz	Kalo	2005 Wycliffe Bible Translators, Inc.	KHZPNG	19400	Papua New Guinea	NULL,NULL	2018-03-22	
	cjp	Cabécar	Traducciones al Cabecar	CJPTJV	8840	Costa Rica	NULL	2021-05-24	2018-04-04	
	wed	Wedau (Topura)	2010 Wycliffe Bible Translators, Inc.	WEDWTV	NULL	Papua New Guinea	NULL,NULL	2020-06-11	
	dgz	Daga	1974, 2004 Wycliffe Bible Translators, Inc.	DGZWBT	9000	Papua New Guinea	NULL,NULL	2018-04-13	
	imo	Imbongu	1997, Wycliffe Bible Translators, Inc.	IMOTBL	42500	Papua New Guinea	NULL,NULL	2018-04-13	
	spa	Spanish	La Palabra - Spain	SPNLPS	29900000	Spain	NULL,NULL	2018-04-04	
	umb	Umbundu	1963 Bible Society of Angola	UMBU63	6000000	Angola	NULL	2022-03-02	NULL
	cto	Emberá-Katío	Wycliffe Bible Translators Inc.	CTOWBT	15000	Colombia	NULL	2021-05-24	2018-04-04	
	hne	Chhattisgarhi	2012 Bharatiya General Conference Mennonite Church	HNEBGC	13300000	India	NULL	2022-02-08	2018-03-22	
	bgr	Bawm Chin	2006 Bangladesh Bible Society	BGRBBS	4440	Bangladesh	NULL	2021-04-23	2018-03-22	
	quy	Quechua, Ayacucho	Edición Revisada 2012	QUYBSP	900000	Peru	NULL	2022-04-04	NULL
	gun	Guaraní Mbyá	Wycliffe Bible Translators Inc.	GUNWBT	6000	Argentina	NULL,NULL	2018-04-13	
	csy	Sizang	2016 Bible Society of Myanmar	CSYCLV	10000	Myanmar (Burma)	NULL	2021-05-24	NULL
	suo	Warapu (Sumo)	WBT Version	SUOWSV	NULL	Papua New Guinea	NULL	2022-02-15	NULL
	plt	Malagasy	Interconfessional Version	MLGEIV	7520000	Madagascar	NULL	2022-03-02	2018-04-13	
	eng	English	New American Standard Bible (NASB)	ENGNAS	58200000	United States	NULL,NULL	2018-04-04	
	aoj	Mufian	1998, Wycliffe Bible Translators, Inc.	AOJWBT	11000	Papua New Guinea	NULL,NULL	2018-04-13	
	slk	Slovak	1997 Slovak Bible Society	SLKECU	4610000	Slovakia	NULL	2022-03-02	NULL
	tuz	Turka	Wycliffe Bible Translators, Inc.	TUZSWF	37000	Burkina Faso	NULL	2021-09-30	2021-04-15	
	tha	Thai	Thai Standard Version	THATSV	20200000	Thailand	NULL	2022-03-02	2018-03-22	
	kyg	Keyagana	2013 Wycliffe Bible Translators, Inc.	KYGTBL	12300	Papua New Guinea	NULL	2021-09-30	2018-05-16	
	nyy	Kinyakyusa	1995 Bible Society of Tanzania	NYYBST	805000	Tanzania	NULL	2022-03-01	2018-04-04	
	qvi	Quichua Imbabura Highland	1994 Edition	QVIIHB	300000	Ecuador	NULL,NULL	2018-04-04	
	gaw	Nobonob	1990 Wycliffe Bible Translators, Inc.	GAWWBT	5000	Papua New Guinea	NULL,NULL	2018-04-13	
	sxn	Sangir	Today's Sangir Version, 2003	SXNLAI	200000	Indonesia	NULL	2021-06-24	2022-04-07	
	wat	Kaninuwa	2016 Wycliffe Bible Translators, Inc	WATWBT	360	Papua New Guinea	NULL,NULL	2019-12-23	
	pov	Crioulo, Upper Guinea	1989 Bible Society of Cote d'Ivoire	POVFUL	206000	Guinea-Bissau	NULL	2022-03-02	NULL
	yml	Iamalele	1984, Wycliffe Bible Translators, Inc	YMLTBL	2800	Papua New Guinea	NULL,NULL	2018-04-13	
	ese	Ese Ejja	2006 New Tribes Bolivia	ESEE06	500	Bolivia	NULL	2018-12-11	2022-04-05	
	spa	Spanish	Reina Valera 1995	SPAR95	29900000	Spain	NULL	2022-03-02	2018-04-13	
	kmg	Kâte	1978 Edition (Partial NT)	KMGPNT	20000	Papua New Guinea	NULL,NULL	2018-05-16	
	ndi	Samba Leko	2007 Bible Society of Cameroon	NDIBSC	62000	Cameroon	NULL	2022-03-01	NULL
	xbi	Kombio Yanimoi	2002 Wycliffe Bible Translators, Inc.	XBIKYV	2970	Papua New Guinea	NULL,NULL	2019-10-17	
	ium	Iu Mien	1990 Thailand Bible Society	IUMTBN	383000	China	NULL	2021-05-25	NULL
	vie	Vietnamese	1924 Khoi-Cadman	VIECOV	65800000	Vietnam	NULL	2022-02-10	NULL
	dan	Danish	Bibelen på hverdagsdansk (The Bible in Everyday Danish)	DANBPH	5450000	Denmark	NULL	2021-05-30	NULL
	byv	Medumba	1993 Bible Society of Cameroon	BYVABC	210000	Cameroon	NULL	2021-05-30	NULL
	ghs	Guhu-Samane	1975 Bible Society of Papua New Guinea	GHSPNG	13000	Papua New Guinea	NULL,NULL	2018-04-04	
	lue	Luvale	2017 Bible Society of Zambia	LUEBSZ	168000	Zambia	NULL	2022-04-27	NULL
	gyr	Guarayo	2002 Bible Society of Bolivia	GYRSBB	5930	Bolivia	NULL	2022-03-02	2018-04-13	
	kto	Kuot	2001 Wycliffe Bible Translators, Inc.	KTOWBT	2400	Papua New Guinea	NULL,NULL	2018-04-04	
	aso	Dano	1989 World Home Bible League	ASOTBL	30000	Papua New Guinea	NULL,NULL	2020-01-15	
	urd	Urdu	Geo Version	URDERA	10000000	India	NULL	2022-02-07	2020-10-07	
	bfz	Pahari, Mahasu	The Love Fellowship	BFZDPI	1000000	India	NULL	2022-01-04	2022-02-08	
	xsi	Sio	1995 Wycliffe Bible Translators, Inc.	XSITBL	3500	Papua New Guinea	NULL,NULL	2019-10-17	
	poh	Pokomchi, Eastern	Catholic Version	POHPOC	NULL	Guatemala	NULL	2022-03-02	2022-04-07	
	esi	Inupiatun North Alaskan	ABS 1992	ESIABS	3000	United States	NULL	2022-02-08	NULL
	waj	Waffa	1987 Wycliffe Bible Translators, Inc.	WAJWBT	1300	Papua New Guinea	NULL,NULL	2018-04-13	
	deu	German	1971 Darby Unrevidierte Elberfel	DEUD71	75300000	Germany	NULL,NULL	2018-04-04	
	spa	Spanish	Lenguaje Actual	SPNTLA	29900000	Spain	NULL	2022-03-31	2021-11-10	
	cab	Garifuna	2002 Bible Society of Honduras	CABNVS	98000	Honduras	NULL	2021-05-24	2022-04-05	
	ige	Igede	2005 Bible Society of Nigeria	IGEBSN	250000	Nigeria	NULL	2021-05-25	NULL
	ubu	Umbu Ungu - Kala	1995 Wycliffe Bible Translators, Inc.	UBUKAL	NULL	Papua New Guinea	NULL,NULL	2018-04-04	
	crk	Cree, Western	Contemporary Version	CRKCBS	160	Canada	NULL	2022-03-01	2022-04-12	
	plu	Palikúr	2020 Wycliffe Bible Translators, Inc.	PLUWBT	1290	Brazil	NULL,NULL	2021-03-09	
	aha	Ahanta	2009 Bible League in co-operation with GILLBT	AHABLG	142000	Ghana	NULL	2022-05-24	NULL
	heb	Hebrew	1995 Modern Hebrew	HEBM95	4850000	Israel	NULL	2021-07-02	2018-04-04	
	bev	Bété, Daloa	1996 Bible Society of Cote d'Ivoire	BEVABU	130000	Ivory Coast	NULL	2021-04-23	NULL
	bul	Bulgarian	Bulgarian Orthodox Bible	BULBOB	5660000	Bulgaria	NULL	2022-04-05	2021-02-10	
	atb	Zaiwa	Wycliffe Bible Translators, Inc.	ATBWYI	80000	China	NULL	2022-03-31	NULL
	msm	Manobo, Agusan	1999 Edition	MSMWPS	60000	Philippines	NULL,NULL	2018-04-13	
	gud	Dida, Yocoboué	Alliance Biblique de Côte d'Ivoire, 2014	GUDBSCI	102000	Ivory Coast	NULL	2022-03-02	2018-03-22	
	lus	Mizo	2005 Bibles International	LUSBIV	675000	India	NULL,NULL	2018-04-04	
	awa	Awadhi	New India Bible Version (Pavithar Bible)	AWAIBS	2530000	India	NULL	2021-04-23	NULL
	iwk	Iwak	Wycliffe Philippines	IWKWYP	3260	Philippines	NULL	2021-05-25	NULL
	crj	Cree Southern East	Wycliffe Bible Translators, Inc. and Canadian Bible Society, 2001.	CRJBSC	7310	Canada	NULL	2022-01-05	NULL
	tzh	Tzeltal, Oxchuc	2001 Bible Society of Mexico	TZETOT	372000	Mexico	NULL	2022-03-02	2018-03-22	
	dww	Dawawa	2002 Wycliffe Bible Translators, Inc.	DWWWBT	2500	Papua New Guinea	NULL,NULL	2018-04-04	
	amm	Ama (Papua New Guinea)	1990, 2009 Wycliffe Bible Translators, Inc.	AMMWBT	480	Papua New Guinea	NULL,NULL	2018-04-13	
	guo	Guayabero	2018 Wycliffe Bible Translators, Inc.	GUOWYI	1000	Colombia	NULL	2022-02-18	NULL
	kln	Kalenjin	Revised Bible Protestant Edition	KLNDPI	5123400	Kenya	NULL	2021-11-22	NULL
	mej	Meyah	Yayasan Sumber Sejahtera	MEJTBL	14800	Indonesia	NULL	2022-03-01	2022-04-07	
	aer	Arrernte, Eastern	2017 Wycliffe Bible Translators	AERWYI	2380	Australia	NULL,NULL	2020-07-13	
	pan	Punjabi	2000 Bible League International	PANWTC	28200000	India	NULL,NULL	2018-04-04	
	ady	Adyghe	2014 Edition	ADYIBT	117500	Jordan	NULL	2021-05-27	2018-03-22	
	ron	Romanian	Dumitru Cornilescu / Библия Думитру Корнилеску 1924	RONCORN	19700000	Romania	NULL	2021-04-13	2018-12-06	
	arb	Arabic Standard	Holy Bible, New Arabic Version ™ (Ketab El Hayat ™) Biblica Audio	ARBBIB	NULL	Iran	NULL	2021-04-22	2018-12-06	
	nvm	Namiae	2004 Wycliffe Bible Translators, Inc.	NVMWBT	1200	Papua New Guinea	NULL,NULL	2018-04-13	
	quy	Quechua, Ayacucho	1987 Bible Society of Peru (Donna Sauna Recording)	QUYPBS	900000	Peru	NULL	2022-02-09	2018-04-04	
	zam	Zapoteco, Central Miahuatlan	1971, Wycliffe Bible Translators, Inc.	ZAMILM	1000	Mexico	NULL	2022-02-10	2022-05-20	
	lit	Lithuanian	Public Domain	LITLVK	2960000	Lithuania	NULL	2022-02-09	NULL
	kpw	Kobon	2005 The Bible Society of Papua New Guinea	KPWPNG	10000	Papua New Guinea	NULL,NULL	2018-04-13	
	luc	Aringa	2018 Wycliffe Bible Translators, Inc.	LUCWYI	300000	Uganda	NULL,NULL	2022-05-19	
	poh	Pocomchí, Oriental	2009 Bible Society of Guatemala	POHBSG	NULL	Guatemala	NULL	2022-03-02	2018-03-22	
	eng	English	English Version for the Deaf	ENGEVD	58200000	United States	NULL,NULL	2018-04-04	
	som	Somali	Society for International Ministries, 2008	SOMB13	8340000	Somalia	NULL	2021-06-01	2021-09-21	
	mip	Mixteco, Apasco-Apoala	2016 Unión Nacional de Traductores Indígenas A.C.	MIPUTI	10000	Mexico	NULL	2022-03-01	2018-11-28	
	nca	Iyo	2009 Wycliffe Bible Translators, Inc.	NCAWBT	6900	Papua New Guinea	NULL	2021-10-28	2018-03-22	
	cmn	Chinese, Mandarin	Studium Biblicum Version (Catholic)	CMNSBV	840000000	China	NULL	2021-05-24	2018-04-13	
	kat	Ingilo	1992 Institute Bible Translation	KATGNT	3900000	Georgia	NULL	2022-03-01	NULL
	wos	Hanga Hundi	1997 Wycliffe Bible Translators, Inc.	WOSWBT	7200	Papua New Guinea	NULL,NULL	2022-05-20	
	cbu	Kandozi	2010 Wycliffe Bible Translators	CBUWBT	1120	Peru	NULL	2021-05-24	2020-06-18	
	irk	Kiiraqw	2003 Bible Society of Tanzania	IRKBST	462000	Tanzania	NULL	2021-05-25	2018-04-04	
	usa	Usarufa	1980 Wycliffe Bible Translators, Inc.	USAWBT	1300	Papua New Guinea	NULL,NULL	2018-04-13	
	cya	Chatino Nopala	Audio Visuales para América Latina	CYAAVV	8940	Mexico	NULL	2021-05-24	2018-04-13	
	tam	Tamil	Indian Revised Version (World Cassette Outreach of India)	TAMWCO	60700000	India	NULL	2022-01-03	2021-10-05	
	mjc	Mixteco, San Juan Colorado	1994 Wycliffe Bible Translators, Inc.	MJCWBT	7820	Mexico	NULL	2022-06-13	NULL
	hun	Hungarian	Revised Hungarian New Translation (2014)/ Revideált új fordítású Biblia (2014)	HUNHUN	9550000	Hungary	NULL	2022-02-08	2018-03-22	
	bin	Edo	1996 Bible Society of Nigeria	BINBSN	1000000	Nigeria	NULL	2021-05-25	NULL
	lmk	Lamkang	Evangel Bible Translators	LMKEBT	10000	India	NULL	2021-10-29	NULL
	mjx	Mahle	Bible Students Fellowship of Bangladesh	MJXBSF	33000	Bangladesh	NULL	2021-12-03	NULL
	nii	Nii	1980 Wycliffe Bible Translators, Inc.	NIIWBT	12000	Papua New Guinea	NULL,NULL	2018-04-04	
	bbb	Barai	Wycliffe Bible Translators, Inc.	BBBWBT	800	Papua New Guinea	NULL	2021-04-23	2022-05-19	
	dga	Dagaare, Southern	2015 Edition	DGABIV	700000	Ghana	NULL,NULL	2018-04-04	
	fra	French	Parole de Vie - African (Davar Audio)	FRADPI	53500000	France	NULL	2022-01-26	2021-12-22	
	mgh	Makhuwa-Meetto	Malhehano O Naanano Wa Attu Onkhaye	MGHPBT	963000	Tanzania	NULL	2022-02-09	2018-04-04	
	tui	Tupuri	2004 Bible Society of Cameroon	TUIABC	125000	Cameroon	NULL	2022-03-02	NULL
	sbe	Saliba	2013 Wycliffe Bible Translators, Inc.	SBEWBT	2500	Papua New Guinea	NULL,NULL	2018-03-22	
	por	Portuguese	JoÃ£o Ferreira de Almeida Atualizada	PORFAA	10600000	Portugal	NULL,NULL	2018-05-16	
	lao	Lao	Revised Lao Version	LAOUBS	3070000	Laos	NULL	2022-03-01	2018-04-04	
	onr	One, Northern	2014 Wycliffe Bible Translators, Inc.	ONRWBTG	NULL	Papua New Guinea	NULL	2022-03-01	NULL
	aak	Angave	1990 Wycliffe Bible Translators, Inc.	AAKWBT	1600	Papua New Guinea	NULL,NULL	2020-01-15	
	qxl	Quichua Salasaka Highland	Wycliffe Bible Translators, Inc	QXLQSV	14300	Ecuador	NULL	2022-03-02	2018-04-13	
	zpm	Zapoteco de Mixtepec	1998, Wycliffe Bible Translators, Inc.	ZPMTBL	7000	Mexico	NULL	2018-02-13	2018-04-13	
	tbc	Takia	1999 Wycliffe Bible Translators, Inc.	TBCPNG	40000	Papua New Guinea	NULL	2022-03-02	2018-04-13	
	yua	Maya, Yucatan	1992 Bible Society of Mexico	YUASBM	735000	Mexico	NULL	2022-03-03	2018-03-22	
	ewo	Ewondo	2012 Bible Society of Cameroon	EWOEWO	578000	Cameroon	NULL,NULL	2018-04-04	
	pbs	Pame, Central	1998 The Bible League	PBSTBL	4350	Mexico	NULL,NULL	2018-04-04	
	ngu	Nahuatl, Guerrero	2012 Mitla Studios	NGUOTS	150000	Mexico	NULL	2021-06-30	NULL
	cot	Caquinte	2005 La Liga Bíblica	COTTBL	300	Peru	NULL	2022-03-02	2022-04-05	
	gog	Chigogo	2002 Bible Society of Tanzania	GOGBST	1440000	Tanzania	NULL	2022-03-02	2018-04-04	
	leu	Kara (Papua New Guinea)	1997, Wycliffe Bible Translators, Inc.	LEUTBL	5000	Papua New Guinea	NULL,NULL	2018-04-04	
	mam	Mam, Southern	2009 Bible Society of Guatemala	MMSBG9	NULL	Guatemala	NULL	2021-06-10	NULL
	gld	Nanai	2021 Institute for Bible Translation, Moscow	GLDIBT	1350	Russia	NULL,NULL	2022-01-04	
	tvk	Ambrym, Southeast	2011 Wycliffe Bible Translators, Inc.	TVKWBT	3700	Vanuatu	NULL,NULL	2018-08-09	
	amh	Amharic	1962 Bible Society of Ethiopia	AMHEVG	21600000	Ethiopia	NULL,NULL	2018-04-04	
	mcr	Menya	2017 Wycliffe Bible Translators, Inc	MCRPNG	20000	Papua New Guinea	NULL	2022-03-01	NULL
	tod	Toma	Bible Society of Guinea Version	TODPBT	220000	Guinea	NULL	2021-06-24	NULL
	fra	French	Parole de Vie - Canadian	FRAPDVC	53500000	France	NULL	2018-04-16	2018-04-04	
	rim	Kinyaturu	2010 Bible Society of Tanzania	RIMKNT	595000	Tanzania	NULL	2022-03-02	2018-04-04	
	nss	Nali	2008, 2012 Wycliffe Bible Translators, Inc.	NSSGAN	1800	Papua New Guinea	NULL,NULL	2018-05-16	
	quc	Quiche, Joyabaj	1999 Primitive Methodist Church	QUCPMC	NULL	Guatemala	NULL	2022-03-02	2022-04-06	
	fra	French	1885 Darby	FRADBY	53500000	France	NULL,NULL	2018-04-04	
	sue	Suena	1978, Wycliffe Bible Translators, Inc.	SUEWBT	3600	Papua New Guinea	NULL,NULL	2018-04-13	
	kor	Korean, South	Revised New Korean Standard Version	KORNKSB	NULL	South Korea	NULL	2022-03-01	2018-04-13	
	yaa	Yaminahua	2003 La Liga Bíblica	YAATBL	750	Brazil	NULL	2018-02-13	2018-04-13	
	xte	Ketengban	2013 Wycliffe Bible Translators, Inc.	XTEWBT	9970	Indonesia	NULL	2022-03-03	2022-04-06	
	cjv	Chuave	1992 The Bible League	CJVTBL	23100	Papua New Guinea	NULL,NULL	2020-01-15	
	wer	Weri	1984 Wycliffe Bible Translators, Inc.	WERWBT	4160	Papua New Guinea	NULL,NULL	2019-10-18	
	urb	Ka’apor	2012 Wycliffe Bible Translators, Inc	URBWBT	800	Brazil	NULL	2022-03-02	2018-03-22	
	cub	Cubeo	1991 Reprint Wycliffe Bible Translators	CUBWBT	6100	Colombia	NULL,NULL	2018-04-13	
	mbt	Matigsalug	SUMALCA	MBTSUM	50000	Philippines	NULL	2021-09-28	NULL
	hay	Ruhaya	2001 Bible Society of Tanzania	HAYDPI	1300000	Tanzania	NULL	2022-05-27	NULL
	bul	Bulgarian	1940 Bulgarian Bible	BULB40	5660000	Bulgaria	NULL,NULL	2018-04-13	
	nor	Norwegian	Norsk Bibel AS 2016	NORNBV	4640000	Norway	NULL,NULL	2018-04-04	
	bgz	Banggai	2002 Edition	BGZLAI	125000	Indonesia	NULL,NULL	2018-04-04	
	naf	Nabak	1988 Wycliffe Bible Translators, Inc.	NAFWBT	16000	Papua New Guinea	NULL,NULL	2018-04-04	
	goj	Gowlan	2020 The Word for the World International	GOJWFW	20200	India	NULL	2021-07-13	NULL
	mlh	Mape	2014 Wycliffe Bible Translators, Inc.	MLHPNG	1700	Papua New Guinea	NULL,NULL	2018-04-13	
	bdd	Bunama	1991 Wycliffe Bible Translators, Inc.	BDDWBT	4000	Papua New Guinea	NULL,NULL	2020-06-16	
	aon	Arapesh	2003 Bible League	AONTBL	4340	Papua New Guinea	NULL,NULL	2020-01-15	
	slv	Slovenian	Slovenski standardni prevod	SLVSSV	1730000	Slovenia	NULL	2022-03-02	NULL
	pbu	Pashto, Northern	Pakistan Bible Society	PBUPAK	9590000	Pakistan	NULL	2021-11-03	NULL
	rmq	Chibi	Missao Amigos dos Ciganos (MACI)	RMQMAC	40000	Brazil	NULL	2021-04-21	NULL
	trs	Triqui, Chicahuaxtla	Unión Nacional de Traductores Indígenas A.C.	TRSUTI	4060	Mexico	NULL	2022-03-02	2018-04-04	
	agu	Aguacateco	Asociación Educativa y Cultural Maya	AGUAEM	18000	Guatemala	NULL	2021-04-22	NULL
	sab	Buglere	2008 Wycliffe Bible Translators Inc.	SABWBT	18000	Panama	NULL	2022-03-02	2018-04-13	
	tgl	Tagalog	Tagalog New Contemporary Version (Ang Salita Ng Dios Biblia)	TGLBIB	21500000	Philippines	NULL	2021-12-09	2018-12-06	
	kyz	Kayabí	Wycliffe Bible Translators Inc.	KYZWBT	1000	Brazil	NULL	2022-03-01	2018-04-13	
	tac	Tarahumara, Baja	2008 The Bible League	TACPBC	10000	Mexico	NULL	2022-02-09	2018-04-13	
	mal	Malayalam	Holy Bible, Malayalam Contemporary Version ™	MALNIV	33000000	India	NULL	2021-06-01	2020-03-03	
	kqw	Kandas	2011-2012 Wycliffe Bible Translators, Inc.	KQWWIN	300	Papua New Guinea	NULL,NULL	2018-05-16	
	mnx	Sougb	2016 LAI	MNXLAI	12000	Indonesia	NULL	2022-02-09	2022-04-06	
	poy	Pogoro	Lipatanu Lya Syayi Kwa Wantu Woseri	POYPNT	185000	Tanzania	NULL	2022-02-09	2018-03-22	
	yor	Yoruba	2004 Bible Society of Nigeria	YORBSN	18900000	Nigeria	NULL	2022-03-03	NULL
	etr	Edolo	2010-2012 Wycliffe Bible Translators, Inc.	ETRTBL	1670	Papua New Guinea	NULL,NULL	2018-05-16	
	spl	Selepet	1986 Wycliffe Bible Translators, Inc.	SPLWBT	7000	Papua New Guinea	NULL,NULL	2018-04-13	
	jen	Dza	Nigeria Bible Translation Trust (NBTT)	JENNBT	20100	Nigeria	NULL	2022-03-01	2022-04-05	
	bor	Borôro	Wycliffe Bible Translators, Inc.	BORWYI	1390	Brazil	NULL	2021-05-04	2022-04-05	
	dua	Douala	2006 Bible Society of Cameroon	DUAFUL	87700	Cameroon	NULL	2022-03-02	NULL
	ces	Czech	Czech Ecumenical Translation	CESB85	9250000	Czech Republic	NULL	2021-05-24	NULL
	ixl	Ixil, Nebaj	Asociación Educativa y Cultural Maya	IXLAEM	NULL	Guatemala	NULL	2021-05-25	NULL
	vie	Vietnamese	Vietnamese Old Version	VIEO98	65800000	Vietnam	NULL	2022-03-03	2018-04-04	
	ixl	Ixil, Nebaj	2008 Wycliffe Bible Translators Inc.	IXIWBT	NULL	Guatemala	NULL	2021-10-29	2018-04-04	
	yle	Yele	1987, 1998 Wycliffe Bible Translators, Inc.	YLEWBT	3750	Papua New Guinea	NULL,NULL	2022-05-20	
	bdq	Bahner	Bahnar Bible	BDQDVS	158000	Vietnam	NULL	2021-04-23	NULL
	krr	Krung	2021 Wycliffe Bible Translators, Inc.	KRRWBT	20700	Cambodia	NULL,NULL	2022-03-29	
	yue	Chinese, Cantonese	Union Version	YUEUN2	52000000	China	NULL	2022-03-03	2018-04-04	
	fai	Faiwol	1995 Bible Society of Papua New Guinea	FAIPNG	4500	Papua New Guinea	NULL,NULL	2018-04-13	
	ssg	Seimat	2012 Wycliffe Bible Translators, Inc.	SSGWBT	1000	Papua New Guinea	NULL,NULL	2021-11-10	
	gai	Mborena Kam	Pioneer Bible Translators	GAIPBT	2090	Papua New Guinea	NULL	2022-02-08	2022-04-07	
	knj	Acateco	2001 Wycliffe Bible Translators Inc.	KNJSBI	48500	Guatemala	NULL	2022-03-01	2018-04-04	
	nhe	Náhuatl, Huasteca Oriental	1985 The Bible League	NHETBG	410000	Mexico	NULL	2022-02-09	NULL
